#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## alpha: alpha in the simple power-law model (equation below).
## alpha_low: The lower limit of "alpha" (90% confidence region).
## alpha_hi: The upper limit of "alpha" (90% confidence region).
## norm: The normalization factor in the simple power-law model (equation below), in unit of (number of photon)/cm^2/s/keV.
## norm_low: The lower limit of "norm" (90% confidence region). 
## norm_hi: The upper limit of "norm" (90% confidence region).
## chi2: chi^2 from the fitting, reported by XSPEC.
## reduced_chi2: reduced chi^2 reported by XSPEC.
## null_prob: The null probability of the model, reported by XSPEC.
## enrom: The normalization energy in the simple power-law model (eaution below). "enorm" is set to 50 keV in all analyses.
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## Note -- Simple power-law (PL) equation: f = norm*(E/enorm)^{alpha}
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | alpha | alpha_low | alpha_hi | norm | norm_low | norm_hi | chi2 | dof | reduced_chi2 | null_prob | enorm | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB100724A   |    429868    | -1.846210e+00 | -2.064550e+00 | -1.640390e+00 | 1.347810e-02 | 1.144410e-02 | 1.547340e-02 | 52.42 | 57 | 0.9197 | 6.473129e-01 | 50.0000 | 1 | 0.088000 | 1.088000 |  
GRB100719A   |    429357    | -1.114680e+00 | -1.602910e+00 | -6.002750e-01 | 4.962830e-03 | 3.635610e-03 | 6.286770e-03 | 57.85 | 57 | 1.015 | 4.436245e-01 | 50.0000 | 1 | 2.064000 | 3.064000 |  
GRB100704A   |    426722    | -9.953130e-01 | -1.079750e+00 | -9.100340e-01 | 3.731560e-02 | 3.544240e-02 | 3.918630e-02 | 64.24 | 57 | 1.127 | 2.378539e-01 | 50.0000 | 1 | 0.756000 | 1.756000 |  
GRB100702A   |    426438    | -1.606970e+00 | -1.797980e+00 | -1.419540e+00 | 1.708200e-02 | 1.520070e-02 | 1.895350e-02 | 50.36 | 57 | 0.8836 | 7.205447e-01 | 50.0000 | 1 | -0.516000 | 0.484000 |  
GRB100628A   |    426114    | -5.327050e-01 | -9.909360e-01 | 1.031100e-02 | 4.048420e-03 | 2.639300e-03 | 5.408120e-03 | 73.63 | 57 | 1.292 | 6.829240e-02 | 50.0000 | 1 | -0.482000 | 0.518000 |  
GRB100625A   |    425647    | -9.223130e-01 | -1.040350e+00 | -8.019890e-01 | 2.236040e-02 | 2.088750e-02 | 2.382860e-02 | 80.54 | 57 | 1.413 | 2.175967e-02 | 50.0000 | 1 | -0.368000 | 0.632000 |  
GRB100621A   |    425151    | -1.573510e+00 | -1.620510e+00 | -1.526690e+00 | 1.029380e-01 | 1.002230e-01 | 1.056530e-01 | 71.21 | 57 | 1.249 | 9.760124e-02 | 50.0000 | 1 | 24.464000 | 25.464000 |  
GRB100619A   |    424998    | -1.714350e+00 | -1.802060e+00 | -1.627750e+00 | 3.390260e-02 | 3.221680e-02 | 3.557860e-02 | 46.72 | 57 | 0.8196 | 8.326569e-01 | 50.0000 | 1 | 87.088000 | 88.088000 |  
GRB100615A   |    424733    | -1.619870e+00 | -1.694940e+00 | -1.545290e+00 | 4.297160e-02 | 4.114180e-02 | 4.479620e-02 | 49.47 | 57 | 0.8680 | 7.502803e-01 | 50.0000 | 1 | 10.256000 | 11.256000 |  
GRB100614A   |    424716    | -1.118290e+00 | -1.678550e+00 | -5.506120e-01 | 5.843400e-03 | 4.162300e-03 | 7.521450e-03 | 73.13 | 57 | 1.283 | 7.366768e-02 | 50.0000 | 1 | 31.000000 | 32.000000 |  
GRB100606A   |    424031    | -9.226820e-01 | -1.126810e+00 | -7.094320e-01 | 3.280310e-02 | 2.872870e-02 | 3.681560e-02 | 53.21 | 57 | 0.9335 | 6.180511e-01 | 50.0000 | 1 | 0.196000 | 1.196000 |  
GRB100526B   |    423184    | -6.946090e-01 | -1.445660e+00 | 2.168040e-01 | 2.523700e-03 | 1.378260e-03 | 3.556630e-03 | 46.80 | 57 | 0.8210 | 8.304583e-01 | 50.0000 | 1 | 2.648000 | 3.648000 |  
GRB100526A   |    423181    | -1.707450e+00 | -2.392310e+00 | -1.091160e+00 | 5.474490e-03 | 3.096230e-03 | 7.782440e-03 | 66.98 | 57 | 1.175 | 1.719174e-01 | 50.0000 | 1 | 69.904000 | 70.904000 |  
GRB100522A   |    422783    | -3.376130e+00 | -0.000000e+00 | -0.000000e+00 | 1.606680e-04 | 0.000000e+00 | 1.446720e-03 | 50.29 | 57 | 0.8823 | 7.228952e-01 | 50.0000 | 1 | 8.356000 | 9.356000 |  
GRB100514A   |    421962    | -1.876300e+00 | -2.331320e+00 | -1.469190e+00 | 4.681280e-03 | 3.286430e-03 | 6.017670e-03 | 50.12 | 57 | 0.8793 | 7.286934e-01 | 50.0000 | 1 | 6.208000 | 7.208000 |  
GRB100513A   |    421814    | -1.286100e+00 | -1.711820e+00 | -8.437650e-01 | 4.805990e-03 | 3.639740e-03 | 5.969880e-03 | 45.28 | 57 | 0.7944 | 8.686543e-01 | 50.0000 | 1 | 1.088000 | 2.088000 |  
GRB100508A   |    421386    | -1.111320e+00 | -1.672960e+00 | -5.065760e-01 | 4.051510e-03 | 2.767860e-03 | 5.319720e-03 | 64.03 | 57 | 1.123 | 2.435193e-01 | 50.0000 | 1 | 30.600000 | 31.600000 |  
GRB100504A   |    421124    | -1.627840e+00 | -1.821950e+00 | -1.438830e+00 | 1.293820e-02 | 1.147730e-02 | 1.437690e-02 | 52.34 | 57 | 0.9182 | 6.502567e-01 | 50.0000 | 1 | 7.592000 | 8.592000 |  
GRB100427A   |    420547    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB100425A   |    420398    | -2.356590e+00 | -2.701830e+00 | -2.047230e+00 | 7.596500e-03 | 5.686190e-03 | 9.479490e-03 | 50.60 | 57 | 0.8878 | 7.123023e-01 | 50.0000 | 1 | 0.232000 | 1.232000 |  
GRB100424A   |    420367    | -1.726370e+00 | -2.479400e+00 | -1.045390e+00 | 2.480170e-03 | 1.329220e-03 | 3.566640e-03 | 60.19 | 57 | 1.056 | 3.612455e-01 | 50.0000 | 1 | 75.000000 | 76.000000 |  
GRB100423A   |    420247    | -7.250940e-01 | -7.958670e-01 | -6.534210e-01 | 6.694280e-02 | 6.424490e-02 | 6.962940e-02 | 50.10 | 57 | 0.8790 | 7.294144e-01 | 50.0000 | 1 | 0.156000 | 1.156000 |  
GRB100420A   |    419932    | -1.286290e+00 | -2.393970e+00 | -0.000000e+00 | 2.325840e-03 | 1.110310e-03 | 3.418770e-03 | 55.30 | 57 | 0.9702 | 5.391155e-01 | 50.0000 | 1 | 28.704000 | 29.704000 |  
GRB100418A   |    419797    | -2.661350e+00 | -3.372480e+00 | -2.114630e+00 | 4.789880e-03 | 2.599970e-03 | 6.949460e-03 | 58.06 | 57 | 1.019 | 4.361510e-01 | 50.0000 | 1 | 0.472000 | 1.472000 |  
GRB100413A   |    419404    | -6.723480e-01 | -1.026210e+00 | -2.716120e-01 | 5.539980e-03 | 4.334540e-03 | 6.676310e-03 | 54.83 | 57 | 0.9620 | 5.568173e-01 | 50.0000 | 1 | 116.780000 | 117.780000 |  
GRB100413B   |    419380    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB100401A   |    417974    | -1.857130e+00 | -2.296820e+00 | -1.463290e+00 | 1.746420e-02 | 1.215570e-02 | 2.259380e-02 | 51.05 | 57 | 0.8956 | 6.966788e-01 | 50.0000 | 1 | 1.000000 | 2.000000 |  
GRB100324A   |    416945    | -3.600730e+00 | -5.764640e+00 | -2.393270e+00 | 4.928370e-04 | 0.000000e+00 | 1.423580e-03 | 61.95 | 57 | 1.087 | 3.039133e-01 | 50.0000 | 1 | 3.500000 | 4.500000 |  
GRB100322B   |    416771    | -2.021190e+00 | -2.490300e+00 | -1.605310e+00 | 5.023160e-03 | 3.461840e-03 | 6.512110e-03 | 60.95 | 57 | 1.069 | 3.358210e-01 | 50.0000 | 1 | 0.000000 | 1.000000 |  
GRB100316D   |    416135    | -1.466390e+00 | -2.500160e+00 | -4.085860e-01 | 3.450020e-03 | 0.000000e+00 | 5.217420e-03 | 52.13 | 57 | 0.9146 | 6.579152e-01 | 50.0000 | 1 | -104.040000 | -103.040000 |  
GRB100316C   |    416115    | -9.794700e-01 | -1.485870e+00 | -4.163340e-01 | 3.310940e-03 | 2.376970e-03 | 4.215380e-03 | 56.82 | 57 | 0.9969 | 4.817309e-01 | 50.0000 | 1 | 2.116000 | 3.116000 |  
GRB100316B   |    416103    | -2.148770e+00 | -2.378120e+00 | -1.935160e+00 | 8.292010e-03 | 6.988520e-03 | 9.564510e-03 | 57.40 | 57 | 1.007 | 4.602142e-01 | 50.0000 | 1 | -0.108000 | 0.892000 |  
GRB100316A   |    416076    | -1.458680e+00 | -1.757580e+00 | -1.159680e+00 | 1.829130e-02 | 1.507650e-02 | 2.150140e-02 | 53.64 | 57 | 0.9411 | 6.017522e-01 | 50.0000 | 1 | 1.948000 | 2.948000 |  
GRB100305A   |    414905    | -1.463510e+00 | -1.965470e+00 | -9.752180e-01 | 7.057640e-03 | 4.882570e-03 | 9.202380e-03 | 57.88 | 57 | 1.015 | 4.424711e-01 | 50.0000 | 1 | 62.716000 | 63.716000 |  
GRB100302A   |    414592    | -1.342850e+00 | -1.735030e+00 | -9.470680e-01 | 3.871390e-03 | 3.006950e-03 | 4.728470e-03 | 42.60 | 57 | 0.7474 | 9.220024e-01 | 50.0000 | 1 | 63.872000 | 64.872000 |  
GRB100224A   |    413805    | -1.071210e+00 | -1.628520e+00 | -4.673550e-01 | 2.948250e-03 | 2.030290e-03 | 3.863810e-03 | 54.82 | 57 | 0.9617 | 5.573887e-01 | 50.0000 | 0.988 | -0.204000 | 0.784000 |  
GRB100219A   |    412982    | -1.426030e+00 | -2.037970e+00 | -7.953280e-01 | 3.278510e-03 | 2.154960e-03 | 4.370770e-03 | 69.49 | 57 | 1.219 | 1.240238e-01 | 50.0000 | 1 | 31.892000 | 32.892000 |  
GRB100216A   |    412522    | 1.177550e-02 | -6.145430e-01 | 8.939300e-01 | 4.279230e-03 | 2.071100e-03 | 6.369280e-03 | 50.87 | 57 | 0.8925 | 7.028594e-01 | 50.0000 | 1 | -0.229000 | 0.771000 |  
GRB100213B   |    412220    | -1.921000e+00 | -2.306920e+00 | -1.573160e+00 | 5.556850e-03 | 4.068870e-03 | 7.001210e-03 | 66.55 | 57 | 1.168 | 1.811924e-01 | 50.0000 | 1 | 2.996000 | 3.996000 |  
GRB100213A   |    412217    | -1.332610e+00 | -1.477520e+00 | -1.188570e+00 | 1.763420e-02 | 1.607940e-02 | 1.918480e-02 | 64.95 | 57 | 1.140 | 2.193059e-01 | 50.0000 | 1 | 1.012000 | 2.012000 |  
GRB100212A   |    412081    | -1.284170e+00 | -1.424750e+00 | -1.144310e+00 | 1.809010e-02 | 1.668020e-02 | 1.949610e-02 | 77.38 | 57 | 1.358 | 3.752043e-02 | 50.0000 | 1 | -0.340000 | 0.660000 |  
GRB100206A   |    411412    | -7.886270e-01 | -1.059050e+00 | -5.002930e-01 | 1.229940e-02 | 1.043140e-02 | 1.414600e-02 | 64.98 | 57 | 1.140 | 2.186440e-01 | 50.0000 | 1 | -0.440000 | 0.560000 |  
GRB100205A   |    411248    | -1.316960e+00 | -1.920190e+00 | -6.835500e-01 | 3.061100e-03 | 2.041020e-03 | 4.066160e-03 | 59.00 | 57 | 1.035 | 4.023156e-01 | 50.0000 | 1 | 8.116000 | 9.116000 |  
GRB100203A   |    411011    | -1.541350e+00 | -2.135180e+00 | -9.835560e-01 | 4.770670e-03 | 2.997310e-03 | 6.498100e-03 | 61.28 | 57 | 1.075 | 3.252034e-01 | 50.0000 | 1 | 3.500000 | 4.500000 |  
GRB100119A   |    383063    | -6.521430e-01 | -8.812270e-01 | -4.059570e-01 | 6.505810e-02 | 5.556770e-02 | 7.420610e-02 | 57.12 | 57 | 1.002 | 4.707830e-01 | 50.0000 | 1 | 2.120000 | 3.120000 |  
GRB100117A   |    382941    | -9.159570e-01 | -1.244710e+00 | -5.589830e-01 | 8.352520e-03 | 6.730670e-03 | 9.936070e-03 | 56.39 | 57 | 0.9894 | 4.977762e-01 | 50.0000 | 1 | -0.344000 | 0.656000 |  
GRB100115A   |  00377179049 | -1.573870e+00 | -1.769910e+00 | -1.383120e+00 | 1.080670e-02 | 9.521120e-03 | 1.207290e-02 | 73.81 | 57 | 1.295 | 6.646230e-02 | 50.0000 | 1 | 1.000000 | 2.000000 |  
GRB100111A   |    382399    | -1.584410e+00 | -1.753920e+00 | -1.418000e+00 | 1.408740e-02 | 1.265140e-02 | 1.550390e-02 | 49.21 | 57 | 0.8633 | 7.588303e-01 | 50.0000 | 1 | 0.536000 | 1.536000 |  
GRB091221    |    380311    | -1.157880e+00 | -1.294590e+00 | -1.018930e+00 | 2.547880e-02 | 2.354440e-02 | 2.741040e-02 | 43.32 | 57 | 0.7601 | 9.093661e-01 | 50.0000 | 1 | 20.696000 | 21.696000 |  
GRB091208B   |    378559    | -1.491740e+00 | -1.606570e+00 | -1.377420e+00 | 1.173350e-01 | 1.095160e-01 | 1.251390e-01 | 42.73 | 57 | 0.7496 | 9.198363e-01 | 50.0000 | 1 | 8.164000 | 9.164000 |  
GRB091208A   |    378554    | -1.072060e+00 | -1.459990e+00 | -6.581810e-01 | 5.010760e-03 | 3.827520e-03 | 6.191000e-03 | 52.47 | 57 | 0.9206 | 6.453133e-01 | 50.0000 | 1 | 6.612000 | 7.612000 |  
GRB091130B   |    377487    | -1.197940e+00 | -1.463050e+00 | -9.202960e-01 | 9.173670e-03 | 7.869220e-03 | 1.047490e-02 | 67.54 | 57 | 1.185 | 1.602513e-01 | 50.0000 | 1 | 0.064000 | 1.064000 |  
GRB091127    |    377179    | -1.829820e+00 | -1.925210e+00 | -1.736290e+00 | 3.249970e-01 | 3.060420e-01 | 3.438670e-01 | 59.20 | 57 | 1.039 | 3.952485e-01 | 50.0000 | 1 | -0.252000 | 0.748000 |  
GRB091117    |    376211    | -8.325740e-01 | -1.236120e+00 | -3.814880e-01 | 2.171720e-02 | 1.636810e-02 | 2.683240e-02 | 58.77 | 57 | 1.031 | 4.104526e-01 | 50.0000 | 1 | -0.244000 | 0.756000 |  
GRB091112    |    375659    | -9.111810e-01 | -1.230000e+00 | -5.711790e-01 | 1.623620e-02 | 1.326470e-02 | 1.915590e-02 | 42.48 | 57 | 0.7453 | 9.239103e-01 | 50.0000 | 1 | 0.556000 | 1.556000 |  
GRB091109B   |    375409    | -7.684750e-01 | -9.357850e-01 | -5.939470e-01 | 1.649250e-02 | 1.486500e-02 | 1.809680e-02 | 64.59 | 57 | 1.133 | 2.286291e-01 | 50.0000 | 1 | -0.334000 | 0.666000 |  
GRB091109A   |    375246    | -1.358430e+00 | -1.882950e+00 | -8.003630e-01 | 1.015670e-02 | 7.173880e-03 | 1.312410e-02 | 60.54 | 57 | 1.062 | 3.494930e-01 | 50.0000 | 1 | 8.204000 | 9.204000 |  
GRB091104    |    374875    | -9.945930e-01 | -1.531530e+00 | -3.973370e-01 | 3.129380e-03 | 2.093480e-03 | 4.150200e-03 | 57.99 | 57 | 1.017 | 4.386239e-01 | 50.0000 | 1 | 83.336000 | 84.336000 |  
GRB091102    |    374598    | -1.057570e+00 | -1.240940e+00 | -8.703250e-01 | 1.235150e-02 | 1.103460e-02 | 1.366840e-02 | 70.54 | 57 | 1.237 | 1.073420e-01 | 50.0000 | 1 | -0.256000 | 0.744000 |  
GRB091029    |    374210    | -1.795290e+00 | -1.941630e+00 | -1.653480e+00 | 1.285160e-02 | 1.160390e-02 | 1.408270e-02 | 63.20 | 57 | 1.109 | 2.667920e-01 | 50.0000 | 1 | 19.120000 | 20.120000 |  
GRB091026    |    373871    | -1.218600e+00 | -1.423330e+00 | -1.011530e+00 | 1.849480e-02 | 1.636380e-02 | 2.062410e-02 | 67.18 | 57 | 1.179 | 1.676401e-01 | 50.0000 | 1 | -0.360000 | 0.640000 |  
GRB091024    |    373674    | -1.113440e+00 | -1.342300e+00 | -8.799380e-01 | 1.772320e-02 | 1.544550e-02 | 1.999000e-02 | 61.52 | 57 | 1.079 | 3.175392e-01 | 50.0000 | 1 | 0.756000 | 1.756000 |  
GRB091020    |    373458    | -1.183880e+00 | -1.307560e+00 | -1.058750e+00 | 3.567190e-02 | 3.314290e-02 | 3.819960e-02 | 64.46 | 57 | 1.131 | 2.319313e-01 | 50.0000 | 1 | 1.144000 | 2.144000 |  
GRB091018    |    373172    | -2.193230e+00 | -2.256740e+00 | -2.130530e+00 | 6.294200e-02 | 6.057760e-02 | 6.529410e-02 | 86.41 | 57 | 1.516 | 7.216812e-03 | 50.0000 | 1 | 0.800000 | 1.800000 |  
GRB090929B   |    371050    | -9.278440e-01 | -1.034350e+00 | -8.192540e-01 | 2.817020e-02 | 2.640740e-02 | 2.992660e-02 | 51.37 | 57 | 0.9012 | 6.854688e-01 | 50.0000 | 1 | 30.672000 | 31.672000 |  
GRB090929A   |  00075259002 | -5.739230e-01 | -6.492000e-01 | -4.971550e-01 | 5.275740e-02 | 5.044190e-02 | 5.505540e-02 | 62.33 | 57 | 1.093 | 2.923955e-01 | 50.0000 | 1 | 0.772000 | 1.772000 |  
GRB090927    |    370846    | -1.712790e+00 | -1.915530e+00 | -1.517930e+00 | 1.420680e-02 | 1.232560e-02 | 1.605560e-02 | 72.46 | 57 | 1.271 | 8.139668e-02 | 50.0000 | 1 | -0.008000 | 0.992000 |  
GRB090926B   |    370791    | -1.216320e+00 | -1.382470e+00 | -1.047730e+00 | 2.683410e-02 | 2.416520e-02 | 2.950030e-02 | 45.66 | 57 | 0.8010 | 8.596015e-01 | 50.0000 | 1 | -1.312000 | -0.312000 |  
GRB090916    |    362818    | -1.404600e+00 | -1.682520e+00 | -1.124160e+00 | 1.570390e-02 | 1.320040e-02 | 1.820280e-02 | 57.74 | 57 | 1.013 | 4.476255e-01 | 50.0000 | 1 | -0.036000 | 0.964000 |  
GRB090915    |    362785    | -5.151550e-01 | -1.419580e+00 | -0.000000e+00 | 9.885900e-03 | 2.681230e-03 | 1.649870e-02 | 66.91 | 57 | 1.174 | 1.734910e-01 | 50.0000 | 1 | 3.500000 | 4.500000 |  
GRB090912    |    362633    | -1.840090e+00 | -2.225150e+00 | -1.483740e+00 | 1.038030e-02 | 7.928390e-03 | 1.269280e-02 | 71.45 | 57 | 1.254 | 9.425356e-02 | 50.0000 | 1 | 88.152000 | 89.152000 |  
GRB090904B   |    361831    | -1.877210e+00 | -2.426830e+00 | -1.393960e+00 | 1.926660e-02 | 1.288180e-02 | 2.534690e-02 | 66.25 | 57 | 1.162 | 1.879807e-01 | 50.0000 | 1 | 8.332000 | 9.332000 |  
GRB090904A   |    361830    | -1.546770e+00 | -1.718360e+00 | -1.377410e+00 | 1.385800e-02 | 1.249800e-02 | 1.519950e-02 | 57.51 | 57 | 1.009 | 4.562199e-01 | 50.0000 | 1 | 127.068000 | 128.068000 |  
GRB090831C   |    361489    | -1.180240e+00 | -1.639300e+00 | -6.838070e-01 | 4.657090e-03 | 3.498920e-03 | 5.814270e-03 | 39.53 | 57 | 0.6935 | 9.622621e-01 | 50.0000 | 1 | 1.924000 | 2.924000 |  
GRB090827    |    361029    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB090823    |  00036390005 | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB090815C   |    360068    | -7.515140e-01 | -1.241180e+00 | -1.785300e-01 | 3.960750e-03 | 2.670800e-03 | 5.179990e-03 | 51.44 | 57 | 0.9025 | 6.827511e-01 | 50.0000 | 1 | -0.148000 | 0.852000 |  
GRB090814A   |    359951    | -1.413220e+00 | -2.119220e+00 | -7.032730e-01 | 4.391750e-03 | 2.665580e-03 | 6.077610e-03 | 63.04 | 57 | 1.106 | 2.712414e-01 | 50.0000 | 1 | 5.892000 | 6.892000 |  
GRB090813    |    359884    | -1.330560e+00 | -1.444290e+00 | -1.216260e+00 | 7.112590e-02 | 6.637110e-02 | 7.587890e-02 | 72.25 | 57 | 1.268 | 8.394271e-02 | 50.0000 | 1 | -0.040000 | 0.960000 |  
GRB090812    |    359711    | -8.621790e-01 | -9.653260e-01 | -7.572670e-01 | 3.090510e-02 | 2.912690e-02 | 3.267660e-02 | 43.04 | 57 | 0.7551 | 9.144651e-01 | 50.0000 | 1 | 26.824000 | 27.824000 |  
GRB090809A   |    359530    | -1.377790e+00 | -1.738960e+00 | -1.015640e+00 | 8.875450e-03 | 7.106870e-03 | 1.063360e-02 | 62.38 | 57 | 1.094 | 2.908985e-01 | 50.0000 | 1 | 2.264000 | 3.264000 |  
GRB090807A   |    359378    | -1.830440e+00 | -2.493420e+00 | -1.227200e+00 | 5.155870e-03 | 3.225660e-03 | 6.921460e-03 | 47.99 | 57 | 0.8419 | 7.966765e-01 | 50.0000 | 1 | 41.948000 | 42.948000 |  
GRB090728    |    358574    | -2.724650e+00 | -0.000000e+00 | -0.000000e+00 | 1.101130e-03 | 0.000000e+00 | 3.406470e-03 | 67.92 | 57 | 1.192 | 1.525725e-01 | 50.0000 | 1 | 7.588000 | 8.588000 |  
GRB090727    |    358520    | -1.244300e+00 | -1.780410e+00 | -6.958280e-01 | 4.402280e-03 | 3.176090e-03 | 5.608570e-03 | 65.35 | 57 | 1.147 | 2.093578e-01 | 50.0000 | 1 | 0.116000 | 1.116000 |  
GRB090726    |    358422    | -1.791120e+00 | -2.125320e+00 | -1.478230e+00 | 5.765480e-03 | 4.423720e-03 | 7.078380e-03 | 69.94 | 57 | 1.227 | 1.165512e-01 | 50.0000 | 1 | 7.660000 | 8.660000 |  
GRB090720A   |    357811    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB090715B   |    357512    | -1.302380e+00 | -1.389090e+00 | -1.215780e+00 | 3.145920e-02 | 2.993070e-02 | 3.298520e-02 | 34.02 | 57 | 0.5968 | 9.932992e-01 | 50.0000 | 1 | 6.456000 | 7.456000 |  
GRB090715A   |    357498    | -3.469170e-01 | -0.000000e+00 | -0.000000e+00 | 1.653200e-03 | 0.000000e+00 | 4.031700e-03 | 59.61 | 57 | 1.046 | 3.807502e-01 | 50.0000 | 1 | -7.564000 | -6.564000 |  
GRB090712    |    357072    | -1.370270e+00 | -1.722900e+00 | -1.016660e+00 | 7.038060e-03 | 5.508800e-03 | 8.559100e-03 | 66.26 | 57 | 1.162 | 1.878863e-01 | 50.0000 | 1 | -6.096000 | -5.096000 |  
GRB090709B   |    356912    | -1.308690e+00 | -1.561430e+00 | -1.053960e+00 | 1.857400e-02 | 1.551720e-02 | 2.163060e-02 | 62.65 | 57 | 1.099 | 2.826917e-01 | 50.0000 | 1 | 0.980000 | 1.980000 |  
GRB090709A   |    356890    | -1.024730e+00 | -1.088060e+00 | -9.610620e-01 | 6.757140e-02 | 6.515080e-02 | 6.999100e-02 | 37.36 | 57 | 0.6555 | 9.794314e-01 | 50.0000 | 1 | 21.828000 | 22.828000 |  
GRB090708    |    356776    | -1.923440e+00 | -2.383440e+00 | -1.527550e+00 | 9.054090e-03 | 6.436770e-03 | 1.151520e-02 | 59.38 | 57 | 1.042 | 3.890040e-01 | 50.0000 | 1 | 3.372000 | 4.372000 |  
GRB090628    |    355942    | -1.446420e+00 | -1.667890e+00 | -1.225240e+00 | 1.197340e-02 | 1.039100e-02 | 1.355010e-02 | 49.16 | 57 | 0.8625 | 7.604187e-01 | 50.0000 | 1 | 0.052000 | 1.052000 |  
GRB090621B   |    355359    | -1.004300e+00 | -1.346150e+00 | -6.363530e-01 | 6.317350e-03 | 5.011120e-03 | 7.617690e-03 | 37.42 | 57 | 0.6564 | 9.790946e-01 | 50.0000 | 1 | -0.440000 | 0.560000 |  
GRB090621A   |    355303    | -1.724180e+00 | -1.845160e+00 | -1.605210e+00 | 1.723490e-02 | 1.596530e-02 | 1.849140e-02 | 64.97 | 57 | 1.140 | 2.187415e-01 | 50.0000 | 1 | 239.848000 | 240.848000 |  
GRB090618    |    355083    | -1.360720e+00 | -1.394870e+00 | -1.326520e+00 | 3.216430e-01 | 3.157350e-01 | 3.275470e-01 | 38.41 | 57 | 0.6738 | 9.721531e-01 | 50.0000 | 1 | 65.384000 | 66.384000 |  
GRB090607    |    354299    | -1.135130e+00 | -1.547870e+00 | -7.102450e-01 | 5.727110e-03 | 4.682040e-03 | 6.772150e-03 | 69.43 | 57 | 1.218 | 1.250103e-01 | 50.0000 | 1 | -0.010000 | 0.990000 |  
GRB090531B   |    353728    | -9.477800e-01 | -1.105100e+00 | -7.875150e-01 | 1.517400e-02 | 1.392550e-02 | 1.641830e-02 | 63.27 | 57 | 1.110 | 2.647724e-01 | 50.0000 | 1 | 0.250000 | 1.250000 |  
GRB090531A   |    353627    | -1.166740e+00 | -1.369020e+00 | -9.605270e-01 | 1.067000e-02 | 9.384750e-03 | 1.195520e-02 | 79.37 | 57 | 1.392 | 2.674567e-02 | 50.0000 | 1 | 9.292000 | 10.292000 |  
GRB090530    |    353567    | -1.289860e+00 | -1.432390e+00 | -1.146370e+00 | 2.680310e-02 | 2.452120e-02 | 2.908090e-02 | 44.77 | 57 | 0.7855 | 8.800549e-01 | 50.0000 | 1 | -0.028000 | 0.972000 |  
GRB090529A   |    353540    | -1.667610e+00 | -2.225110e+00 | -1.131270e+00 | 5.282580e-03 | 3.356400e-03 | 7.184350e-03 | 41.98 | 57 | 0.7365 | 9.318042e-01 | 50.0000 | 1 | -36.856000 | -35.856000 |  
GRB090520    |    352671    | -2.739670e-02 | -1.167300e+00 | -0.000000e+00 | 2.551700e-03 | 0.000000e+00 | 4.847420e-03 | 45.46 | 57 | 0.7976 | 8.642589e-01 | 50.0000 | 1 | 1.900000 | 2.900000 |  
GRB090519    |    352648    | -3.074900e-01 | -8.716760e-01 | 4.133890e-01 | 4.606670e-03 | 2.763390e-03 | 6.229560e-03 | 46.24 | 57 | 0.8113 | 8.450420e-01 | 50.0000 | 1 | -10.404000 | -9.404000 |  
GRB090518    |    352420    | -1.501450e+00 | -1.643830e+00 | -1.361000e+00 | 1.888210e-02 | 1.727110e-02 | 2.048250e-02 | 62.64 | 57 | 1.099 | 2.830798e-01 | 50.0000 | 1 | -0.068000 | 0.932000 |  
GRB090516A   |    352190    | -2.457390e+00 | -3.097280e+00 | -1.967710e+00 | 1.206340e-02 | 6.557360e-03 | 1.741520e-02 | 76.60 | 57 | 1.344 | 4.266422e-02 | 50.0000 | 1 | 5.156000 | 6.156000 |  
GRB090515    |    352108    | -1.018520e+00 | -1.757350e+00 | -1.803180e-01 | 2.564060e-03 | 1.443340e-03 | 3.656010e-03 | 56.44 | 57 | 0.9903 | 4.958786e-01 | 50.0000 | 1 | -0.466000 | 0.534000 |  
GRB090510    |    351588    | -8.949170e-01 | -1.098130e+00 | -6.824410e-01 | 3.828890e-02 | 3.359030e-02 | 4.293350e-02 | 46.16 | 57 | 0.8098 | 8.472341e-01 | 50.0000 | 1 | -0.316000 | 0.684000 |  
