#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XXkeV: Photon flux in XX - XX keV, with unit of (number of photons)/cm^2/s.
## XX_XXkeV_low: The lower limit of photon flux in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of photon flux in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB180311A   |    813721    | 1.907530e-01 | 1.127800e-01 | 2.759420e-01 | 1.923520e-01 | 1.380550e-01 | 2.459750e-01 | 1.363240e-01 | 8.770140e-02 | 1.849380e-01 | 6.050180e-02 | 3.097030e-02 | 9.777020e-02 | 1.536720e-01 | 6.777940e-02 | 2.892650e-01 | 5.799260e-01 | 4.223320e-01 | 7.376650e-01 | 6.730770e-01 | 4.856870e-01 | 8.652700e-01 | 1 | 2.876000 | 3.876000 |  
GRB180224A   |    811561    | 6.043550e-01 | 4.982890e-01 | 7.136600e-01 | 4.808450e-01 | 4.208920e-01 | 5.407370e-01 | 2.579010e-01 | 2.044200e-01 | 3.124590e-01 | 9.110430e-02 | 6.367220e-02 | 1.232040e-01 | 2.015610e-01 | 1.313000e-01 | 2.924180e-01 | 1.434200e+00 | 1.255890e+00 | 1.612500e+00 | 1.544650e+00 | 1.347810e+00 | 1.742800e+00 | 1 | 0.396000 | 1.396000 |  
GRB180222A   |    811235    | 1.438560e-01 | 8.030350e-02 | 2.214170e-01 | 2.089590e-01 | 1.466720e-01 | 2.697810e-01 | 2.259970e-01 | 1.772920e-01 | 2.741100e-01 | 1.406430e-01 | 9.515920e-02 | 1.912120e-01 | 4.562120e-01 | 2.676740e-01 | 7.278580e-01 | 7.194570e-01 | 5.623530e-01 | 8.784570e-01 | 1.035030e+00 | 8.057010e-01 | 1.287690e+00 | 1 | 3.284000 | 4.284000 |  
GRB180221A   |    811074    | 5.009950e-01 | 2.577760e-01 | 7.800480e-01 | 4.918900e-01 | 3.251640e-01 | 6.553930e-01 | 3.378660e-01 | 1.904800e-01 | 4.812090e-01 | 1.461840e-01 | 6.032800e-02 | 2.562070e-01 | 3.652220e-01 | 1.246950e-01 | 7.695010e-01 | 1.476970e+00 | 9.978710e-01 | 1.957210e+00 | 1.696000e+00 | 1.140790e+00 | 2.262220e+00 | 1 | 2.656000 | 3.656000 |  
GRB180205A   |    808625    | 1.286220e+00 | 1.119220e+00 | 1.458990e+00 | 1.133410e+00 | 1.036420e+00 | 1.230170e+00 | 6.857760e-01 | 6.053800e-01 | 7.657830e-01 | 2.675270e-01 | 2.201460e-01 | 3.183290e-01 | 6.268790e-01 | 4.931990e-01 | 7.798610e-01 | 3.372930e+00 | 3.086350e+00 | 3.659740e+00 | 3.732270e+00 | 3.418240e+00 | 4.046660e+00 | 1 | -0.196000 | 0.804000 |  
GRB180204A   |    808483    | 7.873740e-01 | 6.766560e-01 | 9.035940e-01 | 1.085740e+00 | 9.898470e-01 | 1.180570e+00 | 1.106130e+00 | 1.023010e+00 | 1.188720e+00 | 6.566270e-01 | 5.808340e-01 | 7.349210e-01 | 2.052090e+00 | 1.736950e+00 | 2.402180e+00 | 3.635870e+00 | 3.376980e+00 | 3.895050e+00 | 5.031330e+00 | 4.647260e+00 | 5.424090e+00 | 1 | -0.052000 | 0.948000 |  
GRB180115A   |    805318    | 1.836980e-01 | 8.396710e-02 | 2.952080e-01 | 1.903930e-01 | 1.225630e-01 | 2.531920e-01 | 1.393230e-01 | 8.062030e-02 | 1.957370e-01 | 6.345750e-02 | 2.663040e-02 | 1.140010e-01 | 1.639320e-01 | 5.615010e-02 | 3.722080e-01 | 5.768690e-01 | 3.959080e-01 | 7.581400e-01 | 6.773310e-01 | 4.642400e-01 | 8.978830e-01 | 1 | 30.752000 | 31.752000 |  
GRB180113A   |    804999    | 5.380530e-01 | 4.543080e-01 | 6.265190e-01 | 7.446670e-01 | 6.709650e-01 | 8.176330e-01 | 7.618570e-01 | 6.981670e-01 | 8.251870e-01 | 4.537690e-01 | 3.964520e-01 | 5.132600e-01 | 1.421810e+00 | 1.183960e+00 | 1.688750e+00 | 2.498340e+00 | 2.298350e+00 | 2.698650e+00 | 3.466380e+00 | 3.171680e+00 | 3.768150e+00 | 1 | 10.524000 | 11.524000 |  
GRB180111A   |    804692    | 3.998480e-04 | 4.379550e-04 | 5.141720e-04 | 4.860280e-03 | N/A | N/A | 6.367320e-02 | 6.120400e-02 | 7.098830e-02 | 2.231790e-01 | 2.111280e-01 | 2.403050e-01 | 5.596090e+00 | 5.333210e+00 | 6.019480e+00 | 2.393110e-01 | N/A | N/A | 5.561920e+00 | 5.402680e+00 | 6.092300e+00 | 1 | 13.888000 | 14.888000 |  
GRB180103A   |    803066    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB180102A   |    802999    | 3.297670e-01 | 2.555880e-01 | 4.083890e-01 | 3.277830e-01 | 2.795250e-01 | 3.756950e-01 | 2.284330e-01 | 1.841150e-01 | 2.722640e-01 | 1.000060e-01 | 7.135960e-02 | 1.321480e-01 | 2.517510e-01 | 1.655150e-01 | 3.609930e-01 | 9.859850e-01 | 8.456720e-01 | 1.126380e+00 | 1.137730e+00 | 9.712490e-01 | 1.306380e+00 | 1 | 0.800000 | 1.800000 |  
GRB171222A   |    799669    | 3.161860e-01 | 1.806910e-01 | 4.614730e-01 | 2.201980e-01 | 1.468460e-01 | 2.925510e-01 | 1.008270e-01 | 4.451410e-02 | 1.592120e-01 | 3.123320e-02 | 9.050470e-03 | 6.419410e-02 | 6.440420e-02 | 0.000000e+00 | 1.567880e-01 | 6.684430e-01 | 4.507030e-01 | 8.862280e-01 | 7.016140e-01 | 4.720300e-01 | 9.321510e-01 | 1 | 61.344000 | 62.344000 |  
GRB171216A   |    797441    | 2.410550e-01 | 1.378150e-01 | 3.582370e-01 | 2.686340e-01 | 1.909360e-01 | 3.435880e-01 | 2.139230e-01 | 1.505390e-01 | 2.755880e-01 | 1.043200e-01 | 6.017270e-02 | 1.560350e-01 | 2.822150e-01 | 1.410200e-01 | 4.911590e-01 | 8.279340e-01 | 6.160410e-01 | 1.040990e+00 | 1.005830e+00 | 7.523390e-01 | 1.263620e+00 | 1 | 3.052000 | 4.052000 |  
GRB171212A   |    796778    | 3.476060e-01 | 2.479400e-01 | 4.491630e-01 | 2.247460e-01 | 1.660270e-01 | 2.809460e-01 | 9.417530e-02 | 5.029500e-02 | 1.431570e-01 | 2.708530e-02 | 1.055480e-02 | 5.198530e-02 | 5.381870e-02 | 1.828020e-02 | 1.177970e-01 | 6.936150e-01 | 5.322740e-01 | 8.551860e-01 | 7.203480e-01 | 5.481820e-01 | 8.950230e-01 | 1 | 90.676000 | 91.676000 |  
GRB171211A   |    796469    | 7.723850e-01 | 6.252450e-01 | 9.263320e-01 | 7.537900e-01 | 6.578380e-01 | 8.491440e-01 | 5.141700e-01 | 4.333650e-01 | 5.943490e-01 | 2.212070e-01 | 1.700770e-01 | 2.770090e-01 | 5.506670e-01 | 3.974040e-01 | 7.346150e-01 | 2.261540e+00 | 1.982950e+00 | 2.540410e+00 | 2.590990e+00 | 2.271700e+00 | 2.911640e+00 | 1 | 0.036000 | 1.036000 |  
GRB171209A   |    796100    | 4.637100e-01 | 3.790000e-01 | 5.523970e-01 | 4.835500e-01 | 4.261470e-01 | 5.405450e-01 | 3.563950e-01 | 3.030700e-01 | 4.092850e-01 | 1.632750e-01 | 1.267970e-01 | 2.031580e-01 | 4.234200e-01 | 3.081980e-01 | 5.623000e-01 | 1.466920e+00 | 1.300550e+00 | 1.633350e+00 | 1.727060e+00 | 1.523050e+00 | 1.933920e+00 | 1 | 79.516000 | 80.516000 |  
GRB171205A   |    794972    | 4.209840e-01 | 2.372810e-01 | 6.313600e-01 | 3.180650e-01 | 2.267900e-01 | 4.093390e-01 | 1.604470e-01 | 7.242880e-02 | 2.411750e-01 | 5.387530e-02 | 1.532820e-02 | 1.058340e-01 | 1.158880e-01 | 2.652130e-02 | 2.729100e-01 | 9.533740e-01 | 6.766400e-01 | 1.230410e+00 | 1.015420e+00 | 7.232200e-01 | 1.308830e+00 | 1 | 49.076000 | 50.076000 |  
GRB171123A   |    791922    | 2.975560e-01 | 2.036680e-01 | 3.976930e-01 | 2.722090e-01 | 2.175210e-01 | 3.264430e-01 | 1.721180e-01 | 1.192310e-01 | 2.235230e-01 | 6.960520e-02 | 3.892470e-02 | 1.068890e-01 | 1.666960e-01 | 8.215330e-02 | 2.904740e-01 | 8.114830e-01 | 6.510840e-01 | 9.719210e-01 | 9.085830e-01 | 7.244240e-01 | 1.095350e+00 | 1 | -0.268000 | 0.732000 |  
GRB171120A   |    791201    | 3.406370e+00 | 3.175340e+00 | 3.642500e+00 | 3.132910e+00 | 2.998610e+00 | 3.266810e+00 | 1.993390e+00 | 1.892540e+00 | 2.093830e+00 | 8.103280e-01 | 7.463790e-01 | 8.761360e-01 | 1.946820e+00 | 1.755420e+00 | 2.149940e+00 | 9.342930e+00 | 8.952420e+00 | 9.734050e+00 | 1.047940e+01 | 1.006280e+01 | 1.089600e+01 | 1 | 39.972000 | 40.972000 |  
GRB171115A   |    790053    | 2.286020e-01 | 1.433850e-01 | 3.207220e-01 | 1.948880e-01 | 1.466830e-01 | 2.430780e-01 | 1.134080e-01 | 6.678590e-02 | 1.601310e-01 | 4.284620e-02 | 1.879730e-02 | 7.537390e-02 | 9.851310e-02 | 3.672850e-02 | 2.029730e-01 | 5.797470e-01 | 4.363530e-01 | 7.231780e-01 | 6.354170e-01 | 4.739370e-01 | 7.999780e-01 | 1 | -2.324000 | -1.324000 |  
GRB171103A   |    785850    | 9.045480e-01 | 7.752160e-01 | 1.039720e+00 | 1.119500e+00 | 1.021330e+00 | 1.216460e+00 | 1.006790e+00 | 9.163920e-01 | 1.096350e+00 | 5.412450e-01 | 4.650970e-01 | 6.215450e-01 | 1.569440e+00 | 1.284360e+00 | 1.894310e+00 | 3.572080e+00 | 3.301080e+00 | 3.843350e+00 | 4.600280e+00 | 4.222850e+00 | 4.986610e+00 | 1 | -0.372000 | 0.628000 |  
GRB171102B   |    785510    | 3.962160e-01 | 1.988920e-01 | 6.267150e-01 | 3.892080e-01 | 2.555990e-01 | 5.191230e-01 | 2.675150e-01 | 1.592310e-01 | 3.740850e-01 | 1.158090e-01 | 5.162080e-02 | 1.993520e-01 | 2.894420e-01 | 1.077960e-01 | 6.016090e-01 | 1.168740e+00 | 7.930480e-01 | 1.547240e+00 | 1.342370e+00 | 9.200800e-01 | 1.768640e+00 | 1 | 3.500000 | 4.500000 |  
GRB171027A   |    783479    | 7.818680e-01 | 6.969860e-01 | 8.697400e-01 | 9.546020e-01 | 8.890980e-01 | 1.019640e+00 | 8.451060e-01 | 7.874680e-01 | 9.024160e-01 | 4.486570e-01 | 4.018510e-01 | 4.971200e-01 | 1.289090e+00 | 1.115170e+00 | 1.479090e+00 | 3.030220e+00 | 2.847490e+00 | 3.213100e+00 | 3.870650e+00 | 3.627270e+00 | 4.116660e+00 | 1 | 62.264000 | 63.264000 |  
GRB171020A   |    780845    | 2.093450e-01 | 1.104600e-01 | 3.248100e-01 | 2.361860e-01 | 1.586940e-01 | 3.114080e-01 | 1.907990e-01 | 1.278790e-01 | 2.524480e-01 | 9.412460e-02 | 5.079840e-02 | 1.459680e-01 | 2.566780e-01 | 1.182230e-01 | 4.705080e-01 | 7.304430e-01 | 5.181940e-01 | 9.442290e-01 | 8.929960e-01 | 6.374690e-01 | 1.153750e+00 | 1 | 19.940000 | 20.940000 |  
GRB171027A   |    783479    | 7.818680e-01 | 6.969860e-01 | 8.697400e-01 | 9.546020e-01 | 8.890980e-01 | 1.019640e+00 | 8.451060e-01 | 7.874680e-01 | 9.024160e-01 | 4.486570e-01 | 4.018510e-01 | 4.971200e-01 | 1.289090e+00 | 1.115170e+00 | 1.479090e+00 | 3.030220e+00 | 2.847490e+00 | 3.213100e+00 | 3.870650e+00 | 3.627270e+00 | 4.116660e+00 | 1 | 62.264000 | 63.264000 |  
GRB171020A   |    780845    | 2.093450e-01 | 1.104600e-01 | 3.248100e-01 | 2.361860e-01 | 1.586940e-01 | 3.114080e-01 | 1.907990e-01 | 1.278790e-01 | 2.524480e-01 | 9.412460e-02 | 5.079840e-02 | 1.459680e-01 | 2.566780e-01 | 1.182230e-01 | 4.705080e-01 | 7.304430e-01 | 5.181940e-01 | 9.442290e-01 | 8.929960e-01 | 6.374690e-01 | 1.153750e+00 | 1 | 19.940000 | 20.940000 |  
GRB171011A   |    778154    | 2.202340e+00 | 1.989640e+00 | 2.420910e+00 | 2.295340e+00 | 2.157670e+00 | 2.432350e+00 | 1.690690e+00 | 1.566270e+00 | 1.814550e+00 | 7.741610e-01 | 6.853820e-01 | 8.672600e-01 | 2.006920e+00 | 1.717900e+00 | 2.325620e+00 | 6.962520e+00 | 6.568040e+00 | 7.357210e+00 | 8.195270e+00 | 7.718870e+00 | 8.674640e+00 | 1 | 0.048000 | 1.048000 |  
GRB171010B   |    778019    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB171007A   |    777215    | 1.142500e-01 | 6.720770e-02 | 1.690650e-01 | 1.619990e-01 | 1.171640e-01 | 2.055270e-01 | 1.704160e-01 | 1.307670e-01 | 2.094830e-01 | 1.037600e-01 | 6.857400e-02 | 1.435140e-01 | 3.307740e-01 | 1.908300e-01 | 5.310920e-01 | 5.504240e-01 | 4.304340e-01 | 6.709220e-01 | 7.774390e-01 | 5.952650e-01 | 9.782900e-01 | 1 | 0.452000 | 1.452000 |  
GRB171004A   |    776347    | 3.849900e-01 | 2.183030e-01 | 5.681790e-01 | 3.099070e-01 | 2.219230e-01 | 3.968920e-01 | 1.685240e-01 | 9.452480e-02 | 2.405750e-01 | 6.021100e-02 | 2.431100e-02 | 1.086110e-01 | 1.340650e-01 | 4.555840e-02 | 2.866410e-01 | 9.236380e-01 | 6.610310e-01 | 1.187050e+00 | 9.974960e-01 | 7.198460e-01 | 1.275360e+00 | 1 | 48.340000 | 49.340000 |  
GRB171001A   |    775553    | 3.469710e-01 | 2.498370e-01 | 4.499500e-01 | 3.176770e-01 | 2.571810e-01 | 3.780450e-01 | 2.010610e-01 | 1.443720e-01 | 2.579040e-01 | 8.137890e-02 | 4.882300e-02 | 1.207500e-01 | 1.949940e-01 | 1.047960e-01 | 3.224080e-01 | 9.470830e-01 | 7.679700e-01 | 1.126220e+00 | 1.060690e+00 | 8.531190e-01 | 1.271880e+00 | 1 | 31.416000 | 32.416000 |  
GRB170921A   |    773509    | 2.869100e-01 | 1.898200e-01 | 3.897060e-01 | 2.627830e-01 | 2.045380e-01 | 3.208380e-01 | 1.663830e-01 | 1.085680e-01 | 2.235320e-01 | 6.736370e-02 | 3.461590e-02 | 1.088140e-01 | 1.614530e-01 | 7.206570e-02 | 2.997280e-01 | 7.834440e-01 | 6.110970e-01 | 9.557980e-01 | 8.775260e-01 | 6.759200e-01 | 1.083940e+00 | 1 | 2.740000 | 3.740000 |  
GRB170912B   |    772052    | 2.356800e+00 | 2.179570e+00 | 2.537970e+00 | 1.920860e+00 | 1.828370e+00 | 2.013180e+00 | 1.060010e+00 | 9.908650e-01 | 1.129060e+00 | 3.833680e-01 | 3.444980e-01 | 4.240110e-01 | 8.595090e-01 | 7.534640e-01 | 9.742130e-01 | 5.721000e+00 | 5.442480e+00 | 5.999970e+00 | 6.197110e+00 | 5.907640e+00 | 6.486610e+00 | 1 | -0.072000 | 0.928000 |  
GRB170912A   |    772006    | 1.014720e+00 | 7.282600e-01 | 1.317250e+00 | 6.566970e-01 | 5.255790e-01 | 7.873510e-01 | 2.754860e-01 | 1.768410e-01 | 3.771410e-01 | 7.930420e-02 | 3.977670e-02 | 1.317990e-01 | 1.576480e-01 | 7.050170e-02 | 2.924670e-01 | 2.026220e+00 | 1.619870e+00 | 2.433870e+00 | 2.104560e+00 | 1.688300e+00 | 2.520880e+00 | 1 | 2.484000 | 3.484000 |  
GRB170906C   |    770981    | 4.186910e-04 | 3.906940e-04 | 4.791490e-04 | 4.242650e-03 | N/A | N/A | 4.646360e-02 | N/A | N/A | 1.553170e-01 | N/A | N/A | 4.945080e+00 | 4.724080e+00 | 5.620840e+00 | 2.065180e-01 | N/A | N/A | 3.756580e+00 | N/A | N/A | 1 | 6.176000 | 7.176000 |  
GRB170906B   |    770958    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB170906A   |    770957    | 9.440330e-04 | N/A | N/A | 1.141310e-02 | N/A | N/A | 1.558270e-01 | N/A | N/A | 4.180500e-01 | N/A | N/A | 1.341130e+01 | N/A | N/A | 5.556970e-01 | N/A | N/A | 1.015780e+01 | N/A | N/A | 1 | 29.820000 | 30.820000 |  
GRB170903A   |    770528    | 1.603710e+00 | 1.310820e+00 | 1.908430e+00 | 1.313220e+00 | 1.156070e+00 | 1.469580e+00 | 7.286880e-01 | 6.097200e-01 | 8.466010e-01 | 2.647410e-01 | 2.000950e-01 | 3.362350e-01 | 5.950780e-01 | 4.232540e-01 | 8.031860e-01 | 3.910380e+00 | 3.439190e+00 | 4.382610e+00 | 4.240720e+00 | 3.747690e+00 | 4.733770e+00 | 1 | 0.580000 | 1.580000 |  
GRB170827A   |    769567    | 1.393800e-01 | 5.156600e-02 | 2.470140e-01 | 1.411000e-01 | 8.050400e-02 | 1.953370e-01 | 1.004610e-01 | 4.974310e-02 | 1.464960e-01 | 4.475190e-02 | 1.428370e-02 | 8.683730e-02 | 1.139330e-01 | 2.810250e-02 | 2.935290e-01 | 4.256870e-01 | 2.695650e-01 | 5.820930e-01 | 4.948580e-01 | 3.194880e-01 | 6.735820e-01 | 1 | 67.128000 | 68.128000 |  
GRB170823A   |    769177    | 1.247120e+00 | 1.112980e+00 | 1.385420e+00 | 1.219120e+00 | 1.136750e+00 | 1.301090e+00 | 8.331800e-01 | 7.627570e-01 | 9.031530e-01 | 3.590190e-01 | 3.119940e-01 | 4.085120e-01 | 8.946230e-01 | 7.492830e-01 | 1.056140e+00 | 3.658440e+00 | 3.420890e+00 | 3.896190e+00 | 4.194040e+00 | 3.923270e+00 | 4.465860e+00 | 1 | 21.396000 | 22.396000 |  
GRB170822A   |    768939    | 1.594450e+00 | 1.230670e+00 | 1.977700e+00 | 1.419680e+00 | 1.198000e+00 | 1.640290e+00 | 8.695360e-01 | 6.910890e-01 | 1.046280e+00 | 3.426260e-01 | 2.409000e-01 | 4.564520e-01 | 8.076980e-01 | 5.258520e-01 | 1.160820e+00 | 4.226270e+00 | 3.573440e+00 | 4.879920e+00 | 4.691310e+00 | 3.974890e+00 | 5.408820e+00 | 1 | 7.876000 | 8.876000 |  
GRB170813A   |    767563    | 1.940690e-01 | 1.107840e-01 | 2.906450e-01 | 2.475090e-01 | 1.767260e-01 | 3.154830e-01 | 2.304520e-01 | 1.715160e-01 | 2.880660e-01 | 1.273670e-01 | 7.953670e-02 | 1.827190e-01 | 3.769370e-01 | 2.040390e-01 | 6.333880e-01 | 7.993970e-01 | 6.132970e-01 | 9.868440e-01 | 1.048990e+00 | 8.005610e-01 | 1.312680e+00 | 1 | 2.788000 | 3.788000 |  
GRB170810A   |    767284    | 1.912100e-01 | 1.313610e-01 | 2.588250e-01 | 3.218250e-01 | 2.564880e-01 | 3.854750e-01 | 4.119110e-01 | 3.601000e-01 | 4.635900e-01 | 2.925080e-01 | 2.364900e-01 | 3.517640e-01 | 1.058730e+00 | 7.777450e-01 | 1.417160e+00 | 1.217450e+00 | 1.055600e+00 | 1.379920e+00 | 1.983670e+00 | 1.690600e+00 | 2.310760e+00 | 1 | 0.152000 | 1.152000 |  
GRB170807A   |    766821    | 4.788200e-01 | 3.944830e-01 | 5.666660e-01 | 4.831600e-01 | 4.282840e-01 | 5.376380e-01 | 3.426920e-01 | 2.929210e-01 | 3.920320e-01 | 1.521880e-01 | 1.190060e-01 | 1.884430e-01 | 3.866720e-01 | 2.841710e-01 | 5.097030e-01 | 1.456860e+00 | 1.297980e+00 | 1.615810e+00 | 1.691340e+00 | 1.502140e+00 | 1.882320e+00 | 1 | 0.700000 | 1.700000 |  
GRB170804A   |    766194    | 4.120470e-01 | 3.037870e-01 | 5.228090e-01 | 2.966190e-01 | 2.349150e-01 | 3.575220e-01 | 1.412800e-01 | 8.975350e-02 | 1.959260e-01 | 4.522550e-02 | 2.277870e-02 | 7.545890e-02 | 9.486080e-02 | 4.254190e-02 | 1.771010e-01 | 8.951710e-01 | 7.159670e-01 | 1.074410e+00 | 9.448030e-01 | 7.503400e-01 | 1.141370e+00 | 1 | 25.100000 | 26.100000 |  
GRB170803A   |    766081    | 4.302130e-04 | N/A | N/A | 6.941240e-03 | N/A | N/A | 8.079970e-02 | N/A | N/A | 1.792120e-01 | N/A | N/A | 6.690370e+00 | N/A | N/A | 3.530260e-01 | N/A | N/A | 4.170890e+00 | N/A | N/A | 1 | -0.116000 | 0.884000 |  
GRB170728B   |    765130    | 2.678300e-04 | 2.536000e-04 | 6.447940e-04 | 3.660030e-03 | 3.139210e-03 | 7.332750e-03 | 3.625040e-02 | 3.550230e-02 | 7.563060e-02 | 1.224610e-01 | 1.220140e-01 | 2.442310e-01 | 3.624110e+00 | 3.087730e+00 | 5.569370e+00 | 1.883890e-01 | 1.610550e-01 | 3.266880e-01 | 3.618380e+00 | 3.121950e+00 | 5.682950e+00 | 1 | -0.092000 | 0.908000 |  
GRB170728A   |    765008    | 4.650120e-01 | 3.657290e-01 | 5.677550e-01 | 3.571290e-01 | 2.978590e-01 | 4.163250e-01 | 1.836940e-01 | 1.358910e-01 | 2.328500e-01 | 6.268390e-02 | 3.994680e-02 | 8.994960e-02 | 1.360540e-01 | 7.984750e-02 | 2.112300e-01 | 1.068510e+00 | 8.923180e-01 | 1.244700e+00 | 1.141820e+00 | 9.500850e-01 | 1.334820e+00 | 1 | 0.200000 | 1.200000 |  
GRB170724A   |    764204    | 2.479280e-01 | 1.394090e-01 | 3.544830e-01 | 1.447570e-01 | 7.399990e-02 | 2.061050e-01 | 5.367250e-02 | 1.263360e-02 | 1.118070e-01 | 1.392360e-02 | 0.000000e+00 | 4.464440e-02 | 2.636020e-02 | 0.000000e+00 | 1.079920e-01 | 4.602830e-01 | 2.925620e-01 | 6.284640e-01 | 4.727380e-01 | 2.957850e-01 | 6.564690e-01 | 1 | 35.916000 | 36.916000 |  
GRB170714A   |    762535    | 1.472610e-01 | 0.000000e+00 | 2.554880e-01 | 1.125400e-01 | 0.000000e+00 | 1.691040e-01 | 5.754620e-02 | 1.016230e-02 | 1.155710e-01 | 1.954180e-02 | 0.000000e+00 | 6.896240e-02 | 4.229350e-02 | 0.000000e+00 | 2.534170e-01 | 3.368890e-01 | 1.692430e-01 | 5.045200e-01 | 3.596810e-01 | 1.758370e-01 | 1.776860e+00 | 1 | 0.220000 | 1.220000 |  
GRB170711A   |    761622    | 1.680080e+00 | 1.549750e+00 | 1.813700e+00 | 1.590100e+00 | 1.513500e+00 | 1.666440e+00 | 1.046310e+00 | 9.835310e-01 | 1.108860e+00 | 4.371640e-01 | 3.959170e-01 | 4.800230e-01 | 1.068330e+00 | 9.426160e-01 | 1.203920e+00 | 4.753640e+00 | 4.532020e+00 | 4.975520e+00 | 5.384770e+00 | 5.140220e+00 | 5.629510e+00 | 1 | 0.024000 | 1.024000 |  
GRB170710B   |  00086619001 | 2.430220e-01 | 1.769630e-01 | 3.165060e-01 | 3.416930e-01 | 2.797610e-01 | 4.030770e-01 | 3.559750e-01 | 3.044140e-01 | 4.072770e-01 | 2.150840e-01 | 1.701560e-01 | 2.626640e-01 | 6.815130e-01 | 4.976550e-01 | 9.047060e-01 | 1.155780e+00 | 9.883340e-01 | 1.324120e+00 | 1.622290e+00 | 1.383030e+00 | 1.869450e+00 | 1 | 5.100000 | 6.100000 |  
GRB170710A   |    761119    | 1.948260e-01 | 6.950320e-02 | 3.723370e-01 | 2.818130e-01 | 1.484080e-01 | 4.126020e-01 | 3.033260e-01 | 2.053240e-01 | 3.996470e-01 | 1.880570e-01 | 9.721740e-02 | 2.872290e-01 | 6.081610e-01 | 2.581240e-01 | 1.197470e+00 | 9.680130e-01 | 6.372600e-01 | 1.307190e+00 | 1.388110e+00 | 9.359490e-01 | 1.893700e+00 | 1 | 0.492000 | 1.492000 |  
GRB170705A   |    760064    | 8.018180e-04 | N/A | N/A | 9.486210e-03 | N/A | N/A | 1.543220e-01 | N/A | N/A | 3.275510e-01 | N/A | N/A | 1.348380e+01 | N/A | N/A | 4.390720e-01 | N/A | N/A | 1.354120e+01 | N/A | N/A | 1 | 13.412000 | 14.412000 |  
GRB170629A   |    759159    | 1.194820e+00 | 9.029060e-01 | 1.508640e+00 | 1.327240e+00 | 1.119870e+00 | 1.530110e+00 | 1.052960e+00 | 8.955860e-01 | 1.207960e+00 | 5.119290e-01 | 3.955380e-01 | 6.378060e-01 | 1.382020e+00 | 9.901350e-01 | 1.862590e+00 | 4.086950e+00 | 3.524640e+00 | 4.652350e+00 | 4.957050e+00 | 4.309840e+00 | 5.606770e+00 | 1 | 4.964000 | 5.964000 |  
GRB170626A   |    758766    | 1.976280e-03 | N/A | N/A | 2.434120e-02 | N/A | N/A | 2.731570e-01 | N/A | N/A | 9.322700e-01 | N/A | N/A | 2.485860e+01 | N/A | N/A | 6.389090e-01 | N/A | N/A | 2.349410e+01 | N/A | N/A | 1 | -0.064000 | 0.936000 |  
GRB170607A   |    756284    | 9.965200e-01 | 8.504280e-01 | 1.147410e+00 | 9.091320e-01 | 8.232480e-01 | 9.947160e-01 | 5.729790e-01 | 4.973740e-01 | 6.483010e-01 | 2.311140e-01 | 1.849440e-01 | 2.815230e-01 | 5.526090e-01 | 4.195610e-01 | 7.096580e-01 | 2.709740e+00 | 2.457350e+00 | 2.962270e+00 | 3.031240e+00 | 2.747310e+00 | 3.316700e+00 | 1 | 7.604000 | 8.604000 |  
GRB170604A   |    755867    | 1.512330e+00 | 1.053600e+00 | 2.015450e+00 | 1.422810e+00 | 1.109630e+00 | 1.732540e+00 | 9.297060e-01 | 7.320470e-01 | 1.124320e+00 | 3.862330e-01 | 2.732740e-01 | 5.029580e-01 | 9.405080e-01 | 6.151660e-01 | 1.314290e+00 | 4.251060e+00 | 3.351120e+00 | 5.157680e+00 | 4.805340e+00 | 3.858470e+00 | 5.754840e+00 | 1 | 2.636000 | 3.636000 |  
