#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XXkeV: Photon flux in XX - XX keV, with unit of (number of photons)/cm^2/s.
## XX_XXkeV_low: The lower limit of photon flux in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of photon flux in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB180311A   |    813721    | 1.627330e-01 | 0.000000e+00 | 2.623720e-01 | 2.334160e-01 | 1.520490e-01 | 3.277400e-01 | 1.293850e-01 | N/A | N/A | 1.859560e-02 | 0.000000e+00 | 7.744990e-02 | 2.137260e-02 | 0.000000e+00 | 1.840380e-01 | 5.438880e-01 | 3.738310e-01 | 7.170360e-01 | 5.480060e-01 | 3.739550e-01 | 7.999540e-01 | 1 | 2.876000 | 3.876000 |  
GRB180224A   |    811561    | 5.791740e-01 | 4.611240e-01 | 6.975340e-01 | 5.119830e-01 | 4.042440e-01 | 5.967750e-01 | 2.534550e-01 | 1.897750e-01 | 3.125610e-01 | 6.226750e-02 | 1.971150e-02 | 1.054830e-01 | 9.435130e-02 | 0.000000e+00 | 2.265010e-01 | 1.406880e+00 | 1.222740e+00 | 1.591320e+00 | 1.438960e+00 | 1.233920e+00 | 1.690510e+00 | 1 | 0.396000 | 1.396000 |  
GRB180222A   |    811235    | 1.402290e-01 | 5.876310e-02 | 2.017890e-01 | 2.093780e-01 | 1.458820e-01 | 2.727730e-01 | 2.282530e-01 | 1.775010e-01 | 2.897880e-01 | 1.385920e-01 | 7.808690e-02 | 1.832510e-01 | 4.192030e-01 | 0.000000e+00 | 8.176730e-01 | 7.164520e-01 | 5.525250e-01 | 8.778720e-01 | 9.970670e-01 | 6.296850e-01 | 1.276960e+00 | 1 | 3.284000 | 4.284000 |  
GRB180221A   |    811074    | 4.086960e-01 | N/A | N/A | 5.373740e-01 | 3.387330e-01 | 7.546110e-01 | 3.703660e-01 | N/A | N/A | 1.007130e-01 | 0.000000e+00 | 2.342370e-01 | 1.445500e-01 | 0.000000e+00 | 4.488540e-01 | 1.417040e+00 | 7.795290e-01 | 1.924510e+00 | 1.461410e+00 | 7.797920e-01 | 2.199460e+00 | 1 | 2.656000 | 3.656000 |  
GRB180205A   |    808625    | 1.153680e+00 | 9.512220e-01 | 1.358750e+00 | 1.212470e+00 | 1.094290e+00 | 1.333450e+00 | 7.204980e-01 | 6.301780e-01 | 8.126960e-01 | 2.014710e-01 | 1.345870e-01 | 2.747060e-01 | 3.131400e-01 | 1.739490e-01 | 5.682520e-01 | 3.288120e+00 | 2.991420e+00 | 3.584030e+00 | 3.399800e+00 | 3.061840e+00 | 3.774880e+00 | 1 | -0.196000 | 0.804000 |  
GRB180204A   |    808483    | 7.570630e-01 | 6.170390e-01 | 8.292630e-01 | 1.096280e+00 | 1.004580e+00 | 1.198860e+00 | 1.128970e+00 | 1.075660e+00 | 1.236430e+00 | 6.366400e-01 | 5.362710e-01 | 7.125590e-01 | 1.746860e+00 | 1.096560e+00 | 2.129290e+00 | 3.618950e+00 | 3.358740e+00 | 3.882800e+00 | 4.729200e+00 | 4.028140e+00 | 5.242270e+00 | 1 | -0.052000 | 0.948000 |  
GRB180115A   |    805318    | 1.593480e-01 | N/A | N/A | 1.187630e-01 | 0.000000e+00 | 2.148150e-01 | 6.151260e-02 | 0.000000e+00 | 9.596460e-02 | 2.244920e-02 | 0.000000e+00 | 3.259230e-02 | 5.454510e-02 | 0.000000e+00 | 7.476980e-02 | 3.620520e-01 | 0.000000e+00 | 6.013970e-01 | 3.943190e-01 | 0.000000e+00 | 6.334560e-01 | 1 | 30.752000 | 31.752000 |  
GRB180113A   |    804999    | 4.524290e-01 | 3.464220e-01 | 5.638670e-01 | 7.685050e-01 | 6.875670e-01 | 8.501230e-01 | 8.233900e-01 | 7.416100e-01 | 9.068860e-01 | 3.975310e-01 | 3.187000e-01 | 4.746150e-01 | 7.998400e-01 | 5.100050e-01 | 1.303240e+00 | 2.441860e+00 | 2.235150e+00 | 2.648080e+00 | 2.844160e+00 | 2.480940e+00 | 3.368880e+00 | 1 | 10.524000 | 11.524000 |  
GRB180111A   |    804692    | 1.053220e+00 | 9.014290e-01 | 1.146570e+00 | 1.460050e+00 | 1.364880e+00 | 1.562900e+00 | 1.492230e+00 | 1.404280e+00 | 1.600060e+00 | 8.826090e-01 | 7.768930e-01 | 9.506810e-01 | 2.742770e+00 | 1.853550e+00 | 2.966120e+00 | 4.885490e+00 | 4.623580e+00 | 5.152200e+00 | 6.733910e+00 | 5.812500e+00 | 7.140620e+00 | 1 | 13.888000 | 14.888000 |  
GRB180103A   |    803066    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB180102A   |    802999    | 2.911000e-01 | 1.945060e-01 | 3.876180e-01 | 3.503150e-01 | 2.914660e-01 | 4.118510e-01 | 2.412700e-01 | 1.915480e-01 | 2.930420e-01 | 7.553770e-02 | 3.516610e-02 | 1.209420e-01 | 1.209710e-01 | 0.000000e+00 | 2.847260e-01 | 9.582200e-01 | 8.096630e-01 | 1.105300e+00 | 1.003670e+00 | 8.257470e-01 | 1.236640e+00 | 1 | 0.800000 | 1.800000 |  
GRB171222A   |    799669    | 3.079060e-01 | 1.524790e-01 | 4.455850e-01 | 2.284700e-01 | N/A | N/A | 1.017450e-01 | N/A | N/A | 2.646080e-02 | 0.000000e+00 | 5.267140e-02 | 4.454300e-02 | 0.000000e+00 | 1.210710e-01 | 6.645820e-01 | 4.448060e-01 | 8.811010e-01 | 6.826880e-01 | N/A | N/A | 1 | 61.344000 | 62.344000 |  
GRB171216A   |    797441    | 2.386870e-01 | 1.719180e-01 | 3.391130e-01 | 2.701170e-01 | 1.912260e-01 | 3.621320e-01 | 2.152040e-01 | 1.542250e-01 | 2.859210e-01 | 1.025230e-01 | 0.000000e+00 | 1.428290e-01 | 2.640250e-01 | 0.000000e+00 | 4.063210e-01 | 8.265290e-01 | 6.104800e-01 | 1.040500e+00 | 9.877480e-01 | 6.453880e-01 | 1.257520e+00 | 1 | 3.052000 | 4.052000 |  
GRB171212A   |    796778    | 3.476090e-01 | 2.457070e-01 | 4.492830e-01 | 2.246660e-01 | 9.722700e-02 | 2.809320e-01 | 9.431240e-02 | 5.544810e-02 | 1.414530e-01 | 2.758970e-02 | N/A | N/A | 5.801110e-02 | 0.000000e+00 | 1.869730e-01 | 6.936160e-01 | 5.327140e-01 | 8.561910e-01 | 7.226400e-01 | N/A | N/A | 1 | 90.676000 | 91.676000 |  
GRB171211A   |    796469    | 6.967100e-01 | 5.302030e-01 | 8.692020e-01 | 8.232140e-01 | 7.015720e-01 | 9.526180e-01 | 5.405700e-01 | 4.488870e-01 | 6.333700e-01 | 1.565610e-01 | 0.000000e+00 | 2.428830e-01 | 2.396900e-01 | 8.996800e-02 | 5.857100e-01 | 2.217050e+00 | 1.933920e+00 | 2.500160e+00 | 2.300180e+00 | 1.974890e+00 | 2.699290e+00 | 1 | 0.036000 | 1.036000 |  
GRB171209A   |    796100    | 4.338600e-01 | 3.333910e-01 | 5.359170e-01 | 5.080080e-01 | 4.371860e-01 | 5.825260e-01 | 3.673570e-01 | 3.094870e-01 | 4.268480e-01 | 1.340080e-01 | 7.340510e-02 | 1.878390e-01 | 2.454210e-01 | 9.509970e-02 | 4.649360e-01 | 1.443230e+00 | 1.270500e+00 | 1.614980e+00 | 1.554620e+00 | 1.316520e+00 | 1.851550e+00 | 1 | 79.516000 | 80.516000 |  
GRB171205A   |    794972    | 4.212110e-01 | 2.109320e-01 | 6.316340e-01 | 6.933200e-02 | 0.000000e+00 | 2.988720e-01 | 5.720090e-03 | 0.000000e+00 | 1.375470e-01 | 4.525730e-04 | 0.000000e+00 | 4.563250e-02 | 6.253050e-04 | 0.000000e+00 | 1.054760e-01 | 4.970180e-01 | 2.226610e-01 | 9.164850e-01 | 4.977050e-01 | N/A | N/A | 1 | 49.076000 | 50.076000 |  
GRB171123A   |    791922    | 3.035410e-01 | 2.019450e-01 | 3.991510e-01 | 2.722870e-01 | N/A | N/A | 1.719530e-01 | N/A | N/A | 6.944850e-02 | N/A | N/A | 1.660310e-01 | N/A | N/A | 8.115050e-01 | 6.517080e-01 | 9.718650e-01 | 9.170070e-01 | 7.216560e-01 | 1.097690e+00 | 1 | -0.268000 | 0.732000 |  
GRB171120A   |    791201    | 2.977920e+00 | 2.696470e+00 | 3.265050e+00 | 3.327280e+00 | 3.167350e+00 | 3.489400e+00 | 2.115420e+00 | 1.998500e+00 | 2.233600e+00 | 6.237010e-01 | 5.254390e-01 | 7.234670e-01 | 9.834890e-01 | 7.460060e-01 | 1.297220e+00 | 9.044320e+00 | 8.636470e+00 | 9.452790e+00 | 9.404110e+00 | 8.918520e+00 | 9.917070e+00 | 1 | 39.972000 | 40.972000 |  
GRB171115A   |    790053    | 2.328040e-01 | 1.398710e-01 | 3.241300e-01 | 1.939010e-01 | 1.467170e-01 | 2.479560e-01 | 1.118680e-01 | N/A | N/A | 4.335230e-02 | N/A | N/A | 1.095280e-01 | N/A | N/A | 5.808340e-01 | 4.365810e-01 | 7.235580e-01 | 6.368420e-01 | 4.617360e-01 | 7.968260e-01 | 1 | -2.324000 | -1.324000 |  
GRB171103A   |    785850    | 9.042250e-01 | N/A | N/A | 1.117210e+00 | 1.017990e+00 | 1.222370e+00 | 1.005500e+00 | 9.165150e-01 | 1.102220e+00 | 5.520470e-01 | 4.434640e-01 | 5.913910e-01 | 1.560300e+00 | N/A | N/A | 3.577180e+00 | N/A | N/A | 4.632570e+00 | 3.909090e+00 | 4.964070e+00 | 1 | -0.372000 | 0.628000 |  
GRB171102B   |    785510    | 3.529910e-01 | 1.040290e-01 | 6.152980e-01 | 4.106630e-01 | 2.621050e-01 | 5.742320e-01 | 2.792770e-01 | 1.608280e-01 | 4.054160e-01 | 8.975330e-02 | 0.000000e+00 | 1.481850e-01 | 1.482760e-01 | 0.000000e+00 | 3.551860e-01 | 1.132680e+00 | 7.276380e-01 | 1.530170e+00 | 1.191200e+00 | 7.335670e-01 | 1.631370e+00 | 1 | 3.500000 | 4.500000 |  
GRB171027A   |    783479    | 6.762180e-01 | 5.713780e-01 | 7.839190e-01 | 1.005500e+00 | 9.302790e-01 | 1.081950e+00 | 9.071930e-01 | 8.370560e-01 | 9.784900e-01 | 3.699970e-01 | 3.016860e-01 | 4.387450e-01 | 6.723780e-01 | 4.615270e-01 | 1.000700e+00 | 2.958900e+00 | 2.769970e+00 | 3.147410e+00 | 3.261280e+00 | 2.974780e+00 | 3.623840e+00 | 1 | 62.264000 | 63.264000 |  
GRB171020A   |    780845    | 1.625410e-01 | 4.094800e-02 | 3.048210e-01 | 2.574430e-01 | 1.680320e-01 | 3.535460e-01 | 2.112860e-01 | 1.371180e-01 | 2.913180e-01 | 6.347160e-02 | 0.000000e+00 | 1.283520e-01 | 9.155400e-02 | 0.000000e+00 | 3.154760e-01 | 6.947410e-01 | 4.671390e-01 | 9.198800e-01 | 7.228230e-01 | 4.699980e-01 | 1.042880e+00 | 1 | 19.940000 | 20.940000 |  
GRB171027A   |    783479    | 6.762180e-01 | 5.713780e-01 | 7.839190e-01 | 1.005500e+00 | 9.302790e-01 | 1.081950e+00 | 9.071930e-01 | 8.370560e-01 | 9.784900e-01 | 3.699970e-01 | 3.016860e-01 | 4.387450e-01 | 6.723780e-01 | 4.615270e-01 | 1.000700e+00 | 2.958900e+00 | 2.769970e+00 | 3.147410e+00 | 3.261280e+00 | 2.974780e+00 | 3.623840e+00 | 1 | 62.264000 | 63.264000 |  
GRB171020A   |    780845    | 1.625410e-01 | 4.094800e-02 | 3.048210e-01 | 2.574430e-01 | 1.680320e-01 | 3.535460e-01 | 2.112860e-01 | 1.371180e-01 | 2.913180e-01 | 6.347160e-02 | 0.000000e+00 | 1.283520e-01 | 9.155400e-02 | 0.000000e+00 | 3.154760e-01 | 6.947410e-01 | 4.671390e-01 | 9.198800e-01 | 7.228230e-01 | 4.699980e-01 | 1.042880e+00 | 1 | 19.940000 | 20.940000 |  
GRB171011A   |    778154    | 2.106320e+00 | 1.855580e+00 | 2.361120e+00 | 2.357190e+00 | 2.196460e+00 | 2.523180e+00 | 1.722260e+00 | 1.588670e+00 | 1.857870e+00 | 6.910940e-01 | 5.467040e-01 | 8.995800e-01 | 1.430230e+00 | 9.014610e-01 | 2.115430e+00 | 6.876870e+00 | 6.464150e+00 | 7.289070e+00 | 7.616020e+00 | 6.929570e+00 | 8.467390e+00 | 1 | 0.048000 | 1.048000 |  
GRB171010B   |    778019    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB171007A   |    777215    | 9.796620e-02 | 3.963780e-02 | 1.637560e-01 | 1.684660e-01 | 1.194600e-01 | 2.196270e-01 | 1.818180e-01 | 1.347830e-01 | 2.321290e-01 | 8.753790e-02 | 3.471030e-02 | 1.302400e-01 | 1.744960e-01 | 0.000000e+00 | 3.827420e-01 | 5.357880e-01 | 4.085290e-01 | 6.616230e-01 | 6.227410e-01 | 4.259200e-01 | 8.753510e-01 | 1 | 0.452000 | 1.452000 |  
GRB171004A   |    776347    | 3.677550e-01 | N/A | N/A | 2.418000e-01 | 1.070850e-01 | 3.909520e-01 | 1.072010e-01 | 0.000000e+00 | 3.304650e-01 | 3.028540e-02 | 0.000000e+00 | 7.046680e-02 | 7.798500e-02 | 0.000000e+00 | 1.669120e-01 | 7.498690e-01 | N/A | N/A | 7.967900e-01 | N/A | N/A | 1 | 48.340000 | 49.340000 |  
GRB171001A   |    775553    | 3.257090e-01 | 2.124560e-01 | 4.404040e-01 | 3.360560e-01 | 2.664610e-01 | 4.148890e-01 | 2.054520e-01 | 1.439040e-01 | 2.681620e-01 | 6.317360e-02 | 1.628370e-02 | 9.977170e-02 | 1.057320e-01 | 0.000000e+00 | 2.277120e-01 | 9.303930e-01 | 7.468100e-01 | 1.114030e+00 | 9.729450e-01 | 7.602800e-01 | 1.213150e+00 | 1 | 31.416000 | 32.416000 |  
GRB170921A   |    773509    | 2.741110e-01 | N/A | N/A | 2.040520e-01 | 1.163460e-01 | 2.874130e-01 | 1.053790e-01 | 6.498590e-02 | 1.296700e-01 | 3.830110e-02 | 2.197850e-02 | 5.206180e-02 | 9.254560e-02 | 5.387410e-02 | 1.232130e-01 | 6.214990e-01 | 3.565890e-01 | 8.035740e-01 | 6.756440e-01 | 3.980020e-01 | 9.409850e-01 | 1 | 2.740000 | 3.740000 |  
GRB170912B   |    772052    | 2.101230e+00 | 1.891940e+00 | 2.314000e+00 | 2.062790e+00 | 1.948090e+00 | 2.179610e+00 | 1.093580e+00 | 1.015960e+00 | 1.171330e+00 | 2.635730e-01 | 2.019270e-01 | 3.287770e-01 | 3.830860e-01 | 2.624610e-01 | 5.529230e-01 | 5.521170e+00 | 5.228720e+00 | 5.813990e+00 | 5.640680e+00 | 5.316950e+00 | 5.977110e+00 | 1 | -0.072000 | 0.928000 |  
GRB170912A   |    772006    | 9.757050e-01 | 7.214270e-01 | 1.243130e+00 | 6.731210e-01 | 5.401030e-01 | 8.073420e-01 | 2.788800e-01 | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 1.994500e+00 | 1.598800e+00 | 2.392270e+00 | 2.046690e+00 | N/A | N/A | 1 | 2.484000 | 3.484000 |  
GRB170906C   |    770981    | 1.493170e+00 | 1.209620e+00 | 1.790420e+00 | 2.371530e+00 | 2.168400e+00 | 2.576280e+00 | 2.252750e+00 | 2.061470e+00 | 2.447520e+00 | 9.290990e-01 | 7.738220e-01 | 1.082100e+00 | 1.657130e+00 | 1.180100e+00 | 2.360260e+00 | 7.046550e+00 | 6.539860e+00 | 7.554120e+00 | 7.774580e+00 | 7.063550e+00 | 8.612500e+00 | 1 | 6.176000 | 7.176000 |  
GRB170906B   |    770958    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB170906A   |    770957    | 2.320660e+00 | 2.103920e+00 | 2.492080e+00 | 3.209000e+00 | 3.077830e+00 | 3.326290e+00 | 3.278690e+00 | 3.156690e+00 | 3.424270e+00 | 1.950600e+00 | 1.802240e+00 | 2.069540e+00 | 6.089910e+00 | 4.772090e+00 | 6.600750e+00 | 1.075180e+01 | 1.036870e+01 | 1.112520e+01 | 1.488540e+01 | 1.355780e+01 | 1.541310e+01 | 1 | 29.820000 | 30.820000 |  
GRB170903A   |    770528    | 1.598690e+00 | 1.221390e+00 | 1.946270e+00 | 1.178110e+00 | 9.209130e-01 | 1.461000e+00 | 5.989180e-01 | 4.614830e-01 | 7.256350e-01 | 2.144440e-01 | 1.665950e-01 | 7.341930e-01 | 5.092860e-01 | 3.994620e-01 | 6.106740e-01 | 3.581620e+00 | 2.810290e+00 | 4.378540e+00 | 3.875380e+00 | 2.858380e+00 | 8.183970e+00 | 1 | 0.580000 | 1.580000 |  
GRB170827A   |    769567    | 1.328580e-01 | 2.040970e-02 | 2.426290e-01 | 9.395130e-02 | 0.000000e+00 | 2.149170e-01 | 4.556250e-02 | 0.000000e+00 | 7.808560e-02 | 1.580320e-02 | 0.000000e+00 | 3.165470e-02 | 3.726180e-02 | 0.000000e+00 | 6.007700e-02 | 2.879690e-01 | N/A | N/A | 3.096310e-01 | 0.000000e+00 | 5.763970e-01 | 1 | 67.128000 | 68.128000 |  
GRB170823A   |    769177    | 1.203040e+00 | 1.043500e+00 | 1.365240e+00 | 1.245140e+00 | 1.148790e+00 | 1.344160e+00 | 8.476590e-01 | 7.714140e-01 | 9.253510e-01 | 3.299990e-01 | 2.554690e-01 | 3.878750e-01 | 6.914070e-01 | 4.165460e-01 | 9.426660e-01 | 3.625840e+00 | 3.379450e+00 | 3.872040e+00 | 3.987260e+00 | 3.605190e+00 | 4.365340e+00 | 1 | 21.396000 | 22.396000 |  
GRB170822A   |    768939    | 1.408250e+00 | 9.792370e-01 | 1.849100e+00 | 1.550220e+00 | 1.279670e+00 | 1.834500e+00 | 9.336300e-01 | 7.293410e-01 | 1.144770e+00 | 2.493510e-01 | 1.163840e-01 | 4.036540e-01 | 3.715330e-01 | 1.360510e-01 | 9.403450e-01 | 4.141460e+00 | 3.478550e+00 | 4.804090e+00 | 4.263720e+00 | 3.543920e+00 | 5.068570e+00 | 1 | 7.876000 | 8.876000 |  
GRB170813A   |    767563    | 1.949760e-01 | 9.471690e-02 | 2.702560e-01 | 2.479670e-01 | 1.835720e-01 | 3.249860e-01 | 2.303230e-01 | 1.715510e-01 | 2.991870e-01 | 1.274340e-01 | 0.000000e+00 | 1.662180e-01 | 3.814970e-01 | 0.000000e+00 | 6.280480e-01 | 8.000330e-01 | 6.094400e-01 | 9.859540e-01 | 1.048730e+00 | 6.570600e-01 | 1.289420e+00 | 1 | 2.788000 | 3.788000 |  
GRB170810A   |    767284    | 1.908390e-01 | N/A | N/A | 3.219810e-01 | 2.565790e-01 | 3.856850e-01 | 4.122950e-01 | N/A | N/A | 2.919600e-01 | N/A | N/A | 1.048470e+00 | N/A | N/A | 1.217150e+00 | 1.055330e+00 | 1.379580e+00 | 2.062710e+00 | 1.412630e+00 | 2.409030e+00 | 1 | 0.152000 | 1.152000 |  
GRB170807A   |    766821    | 4.707870e-01 | 3.763490e-01 | 5.514240e-01 | 4.898970e-01 | 4.298870e-01 | 5.559820e-01 | 3.458820e-01 | 2.940710e-01 | 3.994230e-01 | 1.446800e-01 | 9.366440e-02 | 1.872390e-01 | 3.302240e-01 | 1.452150e-01 | 4.023880e-01 | 1.451250e+00 | 1.289770e+00 | 1.612540e+00 | 1.636790e+00 | 1.383930e+00 | 1.870290e+00 | 1 | 0.700000 | 1.700000 |  
GRB170804A   |    766194    | 4.069060e-01 | 2.776250e-01 | 5.222300e-01 | 2.878770e-01 | 1.307960e-01 | 4.254210e-01 | 1.312590e-01 | N/A | N/A | 4.696110e-02 | 2.323290e-02 | 6.471830e-02 | 1.114690e-01 | 4.363700e-02 | 1.518970e-01 | 8.598140e-01 | 5.110180e-01 | 1.070260e+00 | 9.467270e-01 | N/A | N/A | 1 | 25.100000 | 26.100000 |  
GRB170803A   |    766081    | 1.375910e+00 | 1.230250e+00 | 1.525400e+00 | 2.079640e+00 | 1.978910e+00 | 2.180910e+00 | 2.011000e+00 | 1.911390e+00 | 2.111670e+00 | 9.292720e-01 | 8.408340e-01 | 1.016830e+00 | 1.897780e+00 | 1.525960e+00 | 2.380950e+00 | 6.395820e+00 | 6.136030e+00 | 6.655790e+00 | 7.364320e+00 | 6.905300e+00 | 7.902660e+00 | 1 | -0.116000 | 0.884000 |  
GRB170728B   |    765130    | 1.209470e+00 | 5.626630e-01 | 2.014560e+00 | 2.558650e+00 | 1.979480e+00 | 3.124350e+00 | 2.695850e+00 | 2.186440e+00 | 3.227240e+00 | 9.073880e-01 | 5.408510e-01 | 1.262000e+00 | 1.295450e+00 | 6.297470e-01 | 2.549380e+00 | 7.371370e+00 | 6.056650e+00 | 8.710830e+00 | 7.759430e+00 | 6.241640e+00 | 9.521920e+00 | 1 | -0.092000 | 0.908000 |  
GRB170728A   |    765008    | 3.477010e-01 | 2.205680e-01 | 4.747830e-01 | 4.894520e-01 | 3.979660e-01 | 5.832360e-01 | 1.647490e-01 | 1.030340e-01 | 2.292110e-01 | 6.846070e-03 | 0.000000e+00 | 2.958020e-02 | 7.071770e-03 | 0.000000e+00 | 3.509360e-02 | 1.008740e+00 | 8.328080e-01 | 1.185680e+00 | 1.008970e+00 | 8.329290e-01 | 1.186210e+00 | 1 | 0.200000 | 1.200000 |  
GRB170724A   |    764204    | 2.277080e-01 | 1.142430e-01 | 3.419290e-01 | 9.213760e-02 | 0.000000e+00 | 1.979570e-01 | 2.308120e-02 | N/A | N/A | 4.668840e-03 | 0.000000e+00 | 3.846360e-02 | 8.440870e-03 | 0.000000e+00 | 8.924710e-02 | 3.475270e-01 | N/A | N/A | 3.504810e-01 | N/A | N/A | 1 | 35.916000 | 36.916000 |  
GRB170714A   |    762535    | 1.184790e-01 | N/A | N/A | 8.072720e-02 | 0.000000e+00 | 1.982320e-01 | 3.793990e-02 | N/A | N/A | 1.281680e-02 | N/A | N/A | 2.968970e-02 | 0.000000e+00 | 6.487580e-02 | 2.503530e-01 | N/A | N/A | 2.683270e-01 | 0.000000e+00 | 5.280050e-01 | 1 | 0.220000 | 1.220000 |  
GRB170711A   |    761622    | 1.532100e+00 | 1.373350e+00 | 1.693720e+00 | 1.657690e+00 | 1.568620e+00 | 1.747970e+00 | 1.084280e+00 | 1.014680e+00 | 1.154750e+00 | 3.591820e-01 | 2.964080e-01 | 4.237010e-01 | 6.259800e-01 | 4.485310e-01 | 8.836360e-01 | 4.633250e+00 | 4.398970e+00 | 4.867660e+00 | 4.900040e+00 | 4.593860e+00 | 5.246980e+00 | 1 | 0.024000 | 1.024000 |  
GRB170710B   |  00086619001 | 1.519770e-01 | 7.747670e-02 | 2.419030e-01 | 3.552960e-01 | 2.793840e-01 | 4.294330e-01 | 4.224940e-01 | 3.537760e-01 | 4.932980e-01 | 1.597320e-01 | 9.860390e-02 | 2.227360e-01 | 2.366220e-01 | N/A | N/A | 1.089500e+00 | 9.164540e-01 | 1.263960e+00 | 1.166390e+00 | 9.525260e-01 | 1.442890e+00 | 1 | 5.100000 | 6.100000 |  
GRB170710A   |    761119    | 2.095400e-01 | N/A | N/A | 2.822100e-01 | 1.403530e-01 | 4.135570e-01 | 3.020760e-01 | 2.054090e-01 | 4.305450e-01 | 1.883900e-01 | 8.727380e-02 | 2.880000e-01 | 6.345200e-01 | N/A | N/A | 9.725240e-01 | 6.289750e-01 | 1.310540e+00 | 1.408400e+00 | 7.289490e-01 | 1.888900e+00 | 1 | 0.492000 | 1.492000 |  
GRB170705A   |    760064    | 3.563650e+00 | 3.270390e+00 | 3.863510e+00 | 4.551800e+00 | 4.380850e+00 | 4.723700e+00 | 3.794050e+00 | 3.640630e+00 | 3.948820e+00 | 1.648140e+00 | 1.509160e+00 | 1.785950e+00 | 3.454820e+00 | 2.828770e+00 | 4.252760e+00 | 1.355760e+01 | 1.309950e+01 | 1.401650e+01 | 1.536430e+01 | 1.455930e+01 | 1.629370e+01 | 1 | 13.412000 | 14.412000 |  
GRB170629A   |    759159    | 7.150620e-01 | 2.819330e-01 | 1.218940e+00 | 4.024450e-01 | 1.587290e-01 | 7.925350e-01 | 1.650490e-01 | 8.246320e-02 | 4.379320e-01 | 4.444730e-02 | 0.000000e+00 | 1.237550e-01 | 1.087740e-01 | 0.000000e+00 | 2.878660e-01 | 1.308440e+00 | 5.167590e-01 | 2.110000e+00 | 1.340010e+00 | 5.273060e-01 | 2.536830e+00 | 1 | 4.964000 | 5.964000 |  
GRB170626A   |    758766    | 5.514270e+00 | 5.151680e+00 | 5.884880e+00 | 7.863310e+00 | 7.641760e+00 | 8.086250e+00 | 6.756610e+00 | 6.560440e+00 | 6.953970e+00 | 2.642490e+00 | 2.473780e+00 | 2.810380e+00 | 4.712320e+00 | 4.131960e+00 | 5.388000e+00 | 2.277670e+01 | 2.219970e+01 | 2.335500e+01 | 2.484650e+01 | 2.400160e+01 | 2.574830e+01 | 1 | -0.064000 | 0.936000 |  
GRB170607A   |    756284    | 9.859460e-01 | 8.225100e-01 | 1.070530e+00 | 9.180910e-01 | 8.243690e-01 | 1.025100e+00 | 5.754890e-01 | 4.982800e-01 | 6.544480e-01 | 2.217050e-01 | 1.447530e-01 | 2.802500e-01 | 4.912110e-01 | N/A | N/A | 2.701230e+00 | 2.447590e+00 | 2.959310e+00 | 2.970740e+00 | 2.581570e+00 | 3.311850e+00 | 1 | 7.604000 | 8.604000 |  
GRB170604A   |    755867    | 1.064310e+00 | 5.426110e-01 | 1.670230e+00 | 1.537400e+00 | 1.167720e+00 | 1.903650e+00 | 1.195030e+00 | 8.951690e-01 | 1.510870e+00 | 3.670760e-01 | 2.254850e-01 | 5.039010e-01 | 5.488560e-01 | 2.815470e-01 | 9.452790e-01 | 4.163810e+00 | 3.266800e+00 | 5.071410e+00 | 4.345710e+00 | 3.396290e+00 | 5.321040e+00 | 1 | 2.636000 | 3.636000 |  
GRB170531B   |    755354    | 2.870540e-01 | 1.763910e-01 | 4.036790e-01 | 2.476760e-01 | 1.885440e-01 | 3.198380e-01 | 1.515180e-01 | 9.658930e-02 | 2.078100e-01 | 5.981850e-02 | N/A | N/A | 1.384340e-01 | N/A | N/A | 7.496710e-01 | 5.631500e-01 | 9.269990e-01 | 8.438040e-01 | 6.198000e-01 | 1.017100e+00 | 1 | 42.708000 | 43.708000 |  
